id,retweetCount,replyCount,likeCount,quoteCount,viewCount,createdAt,bookmarkCount,author,tweet_length,clean_text,topic,text

Serangan AS ke Iran mendorong Brent naik hampir 10% dalam sepekan ke US$79/barel. Lonjakan ini memperbesar risiko inflasi global, memaksa The Fed menahan suku bunga di 3,50%–3,75% dengan sikap internal yang masih terbelah antara opsi menaikkan atau menahan suku bunga lebih lanjut."
2075479745337430311,0,1,0,0,42,2026-07-10,0,satrio27279855,182,again n again kondisi rupiah guys gaji kecil inflasi bahan pokok harga bbm naik biaya listrik biaya kost paylater,-1,"again n again, ini kondisi rupiah kita guys 😭

gaji kecil, inflasi bahan pokok, harga bbm naik, biaya listrik, biaya kost, dan belum lagi yang ada paylater 😭😭 https://t.co/M7UuWN5aT7"
2075479827742965816,0,1,0,0,10,2026-07-10,0,morueve,30,inflasi is real,2,@major_valeriy inflasi is real
2075603916973367752,0,0,1,0,142,2026-07-10,0,satriohendri,110,jeritan rakyat bawah rupiah melemah mbg jadi solusi beban ekonomi via,34,"JERITAN RAKYAT BAWAH! RUPIAH MELEMAH, MBG JADI SOLUSI ATAU BEBAN EKONOMI? https://t.co/5BKr2m89zZ via @YouTube"
2075559356645666926,0,0,0,0,11,2026-07-10,0,sariRahayum99,160,program sangat suportif ekonomi lingkungan indonesia jadi negara pertama mandatori biodiesel b50 kebanggaan bersama,0,program ini sangat suportif untuk ekonomi dan lingkungan Indonesia jadi negara pertama mandatori biodiesel B50 adalah kebanggaan bersama https://t.co/NbvHljGCbH
2075556953951265212,0,0,0,0,14,2026-07-10,0,Rinipurnamaa9,150,bank indonesia top banget menstabilkan rupiah kebijakan moneter gencar langkah bagus ekonomi nasional,0,bank Indonesia top banget dalam menstabilkan rupiah dengan kebijakan moneter yang gencar. langkah bagus untuk ekonomi nasional https://t.co/OU6J6fdp3r
2075554077552054483,0,0,0,0,20,2026-07-10,0,bps_statistics,129,sukseskan sensus ekonomi mencatat ekonomi indonesia sadarstatistik se2026 sensusekonomi mencatatekonomiindonesia,0,"Mari sukseskan Sensus Ekonomi 2026, Mencatat Ekonomi Indonesia!

#SadarStatistik
#SE2026
#SensusEkonomi
#MencatatEkonomiIndonesia"
2075554073286410569,0,1,1,0,22,2026-07-10,0,bps_statistics,161,partisipasi seluruh pelaku usaha memetakan potensi kekuatan ekonomi indonesia menyeluruh pembangunan lebih tepat sasaran,0,"Dengan partisipasi seluruh pelaku usaha, kita dapat memetakan potensi dan kekuatan ekonomi Indonesia secara menyeluruh demi pembangunan yang lebih tepat sasaran."
2075553847171485959,0,1,0,0,133,2026-07-10,0,anindyabakrie,268,acara rutin diadakan bidang luar negeri kadin indonesia memang menjadi platform baik diplomasi ekonomi tentunya negeri bersama komunitas diplomasi ekonomi kali tamunya pak menko perekonomian airlangga hartarto,0,"Acara yang rutin diadakan oleh Bidang Luar Negeri Kadin Indonesia ini memang telah menjadi platform yang baik untuk diplomasi ekonomi. Tentunya di dalam negeri bersama komunitas diplomasi dan ekonomi.

Kali ini tamunya adalah Pak Menko Perekonomian Airlangga Hartarto."
2075552131948613842,0,0,0,0,8,2026-07-10,0,megaftilestarii,172,bangga banget lihat indonesia nomor satu dunia soal biodiesel b50 semoga program sukses besar bawa manfaat ekonomi luas masyarakat,0,bangga banget lihat Indonesia nomor satu dunia soal biodiesel B50 semoga program ini sukses besar dan bawa manfaat ekonomi yang luas bagi masyarakat https://t.co/KtKgXEkz8T
2075550555662139730,0,1,0,0,336,2026-07-10,0,InvestorID,136,pembiayaan hijau kini menjadi mesin penggerak utama memacu pertumbuhan ekonomi berkelanjutan indonesia,0,Pembiayaan hijau kini menjadi mesin penggerak utama dalam memacu pertumbuhan ekonomi berkelanjutan di Indonesia. https://t.co/axIagccSIn
2075550112114418133,0,0,0,0,12,2026-07-10,0,hyprscale,87,kalo ngeliat gini kepikir wah ekonomi indonesia baik2 berarti,0,"@babynaatu Kalo ngeliat gini kepikir, wah ekonomi indonesia masih baik2 saja berarti ya"
2075548028371689914,0,0,0,0,13,2026-07-10,0,wintertiwi,48,ralat ekonomi indonesia bermasalah rusak,0,"Ralat, ekonomi Indonesia yg bermasalah dan rusak"
2075546398775562528,12,1,45,0,2060,2026-07-10,42,beaglestude,273,modul materi persiapan tka bahasa indonesia bahasa inggris biologi ekonomi fisika join ch for more,9,"[ MODUL MATERI PERSIAPAN TKA ]
🖇️ Bahasa Indonesia : https://t.co/Ds484MjTpg
🖇️ Bahasa Inggris : https://t.co/7xQv54v50s
🖇️ Biologi : https://t.co/2nsoKQ1R81
🖇️ Ekonomi : https://t.co/qZaIDhJ1xQ
🖇️ Fisika : https://t.co/ElR7ggaY9D

Join ch for more! https://t.co/rH2ph0xmAk"
2075561435854483788,0,0,0,0,14,2026-07-10,0,dewipermtsa,165,wah bank indonesia gencar banget mengintensifkan kebijakan moneter buat stabilkan rupiah semoga berhasil ekonomi makin kuat,0,wah Bank Indonesia lagi gencar banget ya mengintensifkan kebijakan moneter buat stabilkan rupiah. semoga berhasil dan ekonomi kita makin kuat https://t.co/Z7jkNqBI4U
2075544063374491826,0,1,0,0,7,2026-07-10,0,KontanNews,182,pemerintah berharap komunikasi pemimpin tokoh dunia memperluas kerja sama internasional sekaligus memperkuat posisi indonesia tengah dinamika ekonomi global,0,Pemerintah berharap komunikasi dengan para pemimpin dan tokoh dunia dapat memperluas kerja sama internasional sekaligus memperkuat posisi Indonesia di tengah dinamika ekonomi global.
2075541648826921158,0,1,0,0,4,2026-07-10,0,blushoria,211,makanya beneran ngamuk banget kalau bilang ekonomi indonesia baik baik when all of pedagang kecil temuin semuanya mengeluhkan kenaikan bahan pokok berimbas jualan,0,Makanya gue beneran ngamuk banget kalau ada yg bilang ekonomi Indonesia masih baik-baik saja when all of pedagang kecil yg gue temuin SEMUANYA mengeluhkan kenaikan bahan pokok &amp; berimbas kepada jualan mereka
2075539377108013159,0,0,0,0,35,2026-07-10,0,SPedalangan,259,universitas california berkeley uc berkeley merupakan universitas riset utk kebijakan publik nomor satu amerika lima lulusan terbaiknya pak harto dipercaya sbg arcitek ekonomi indonesia uc berkeley kampusnya adem kawasan teluk san francisco,47,"Universitas California Berkeley ( UC Berkeley) merupakan universitas riset utk kebijakan publik nomor satu di Amerika.
 Lima lulusan terbaiknya. Oleh Pak Harto dipercaya SBG arcitek ekonomi Indonesia.
UC Berkeley kampusnya adem di kawasan teluk San Francisco."
2075536539413586401,1,0,0,0,40,2026-07-10,0,SPedalangan,256,mirip cerita pandawa lima pak harto menugaskan teknokrat utk membenahi ekonomi indonesia awal orde baru mrk adlh widjojo nitisastro ali wardhana emil salim mohammad sadli subroto disebut mafia berkeley lulusan uc berkeley,0,"Mirip Cerita Pandawa Lima. Pak Harto menugaskan 5 teknokrat utk membenahi ekonomi Indonesia di awal Orde Baru. 
Mrk adlh  Widjojo Nitisastro, Ali Wardhana, Emil Salim, Mohammad Sadli dan Subroto.
Mereka disebut juga Mafia Berkeley. Krn lulusan UC Berkeley."
2075532518397518280,0,0,0,0,6,2026-07-10,0,updatebalii,183,asosiasi pengusaha indonesia apindo kabupaten buleleng masa bakti resmi mulai menjalankan tugas dilantik apindo buleleng umkm ekonomi,0,"Asosiasi Pengusaha Indonesia (APINDO) Kabupaten Buleleng masa bakti 2026–2031 resmi mulai menjalankan tugas setelah dilantik

#APINDO #Buleleng #UMKM #Ekonomi 
https://t.co/i0DtnQtbMs"
2075532032747458744,0,0,0,0,22,2026-07-10,0,joshua_idriss,123,tiap data sensus satu langkah menuju ekonomi indonesia lebih maju sayasudahdisensus,0,"Tiap data di sensus, satu langkah pasti menuju ekonomi Indonesia yang lebih maju #SAYASUDAHDISENSUS https://t.co/aca2Fo5Kdt"
2075529068951584988,0,0,0,0,13,2026-07-10,0,officialbitv,280,investasi indonesia meningkat lapangan kerja menurun apa penyebabnya investasi ekonomiindonesia tenagakerja lapangankerja indef investasiindonesia pertumbuhanekonomi produktivitas pmdn pma industriindonesia ekonomi bitvonline jumat,0,"Investasi di Indonesia Meningkat, Tapi Lapangan Kerja Menurun, Apa Penyebabnya?
https://t.co/tk30NOyzrF
#Investasi #EkonomiIndonesia #TenagaKerja #LapanganKerja #INDEF #InvestasiIndonesia #PertumbuhanEkonomi #Produktivitas #PMDN #PMA #IndustriIndonesia #Ekonomi #BITVONLINE #JUMAT"
2075525642117079411,0,0,0,0,14,2026-07-10,0,filzanurnabila,252,impor solar juta kiloliter per tahun selama jadi beban neraca pembayaran indonesia sekarang resmi berhenti implementasi b50 structural transformation dampaknya ekonomi sangat fundamental makasih pak prabowo,0,"@kompascom impor solar 3-4 juta kiloliter per tahun yg selama ini jadi beban neraca pembayaran indonesia sekarang resmi berhenti dengan implementasi B50 dan itu structural transformation yg dampaknya ke ekonomi sangat fundamental, makasih pak prabowo 🥹"
2075522994219467114,0,0,1,0,15,2026-07-10,0,mbahGandalf,130,berarti layak utk menjadi bahan cuap2 qodari cs ekonomi indonesia baek baek sazzaa,0,"@Jelli_cent @promo_BRI Berarti belum layak utk menjadi bahan CUAP2 oleh QODARI CS, bahwa ekonomi Indonesia baek-baek sazzaa... 
🤣🤣"
2075521768341840277,0,0,4,0,191,2026-07-10,0,hmm_ruwet,171,makanya ekonomi indonesia jalan uangnya ditimbun padahal uang kan mustinya kayak air selalu mengalir bahkan air mengendap jadi tempat penyakit,0,"@afrkml makanya ekonomi indonesia ga jalan.. karena uangnya ditimbun, padahal uang kan mustinya kayak air selalu mengalir, bahkan air yg mengendap aja jadi tempat penyakit"
2075521732434382861,0,1,0,0,6,2026-07-10,0,StarW96045,165,keberhasilan menjaga stabilitas ekonomi domestik komitmen memimpin transisi energi hijau menempatkan indonesia sorotan positif panggung internasional,0,Keberhasilan menjaga stabilitas ekonomi domestik dan komitmen memimpin transisi energi hijau menempatkan Indonesia sebagai sorotan positif di panggung internasional.
2075543003972935872,0,0,0,0,8,2026-07-10,0,HendraSap23,154,keren indonesia pertama kali memimpin dunia mandatori b50 biodiesel berdampak positif lingkungan ekonomi,0,keren Indonesia pertama kali memimpin dunia dengan mandatori B50 biodiesel yang akan berdampak positif bagi lingkungan dan ekonomi https://t.co/lpJS48RDTb
2075561746765389862,0,0,1,0,388,2026-07-10,0,hariankompas,136,indonesia bercahaya bukan lampu lampu kota lilin lilin kecil desa ekonomi kompas61,0,"Indonesia bercahaya bukan karena lampu-lampu di kota, tetapi dari lilin-lilin kecil di desa. #Ekonomi #Kompas61

https://t.co/v1TKad9AlY"
2075529410481144121,0,0,0,0,18,2026-07-10,0,vibiznews,92,harga minyak inflasi strategi indonesia,32,"Harga Minyak, Inflasi dan Strategi Indonesia
https://t.co/b2ydaYoExV https://t.co/QhE6t1JtyD"
2075604395442528373,0,1,0,0,0,2026-07-10,0,MAKsahang,175,nelayan petani sejahtera cerminan indonesia maju tersenyum ketahanan pangan terjaga ekonomi rakyat semakin kuat,0,"Nelayan dan Petani Sejahtera adalah cerminan Indonesia yang maju. Saat mereka tersenyum, ketahanan pangan terjaga dan ekonomi rakyat semakin kuat. 🇮🇩🌾🎣 https://t.co/LCiVh3QPld"
2075603498796712337,0,0,0,0,1,2026-07-10,0,TRTindonesia,262,indonesia memanfaatkan momentum keketuaannya organisasi developing eight d mendorong integrasi ekonomi halal global meski agenda tingkat tinggi organisasi tersebut tertunda akibat ketegangan geopolitik timur tengah,0,"Indonesia memanfaatkan momentum keketuaannya di organisasi Developing Eight (D-8) untuk mendorong integrasi ekonomi halal global, meski agenda tingkat tinggi organisasi tersebut masih tertunda akibat ketegangan geopolitik di Timur Tengah.
https://t.co/pP9HuQI21b"
2075602785551470888,0,0,0,0,7,2026-07-10,0,Mr_Khepo,232,benar sekali psn bukan sandiwara kenyataan mengubah nasib wanam kini benar benar berbenah ekonomi rakyat bangkit indonesia makin kokoh dukung eksekusi nyata kemajuan sesungguhnya,9,"@octajo__ BENAR SEKALI! PSN BUKAN SANDIWARA, TAPI KENYATAAN YANG MENGUBAH NASIB! 🚀🔥 Wanam kini benar-benar berbenah, ekonomi rakyat bangkit, dan Indonesia makin kokoh! Mari dukung eksekusi nyata demi kemajuan yang sesungguhnya! 🇮🇩🌾💪"
2075598683975160162,0,0,0,0,2,2026-07-10,0,Tony_Crosz,186,semoga psn papua selatan menjadi contoh bagaimana pembangunan mendorong pemerataan ekonomi membuka lapangan kerja memperkuat ketahanan pangan indonesia,0,"@Nyawang_wulan Semoga PSN di Papua Selatan menjadi contoh bagaimana pembangunan dapat mendorong pemerataan ekonomi, membuka lapangan kerja, dan memperkuat ketahanan pangan Indonesia. 🌾🇮🇩"
2075597768798966022,0,1,0,0,3,2026-07-10,0,hmja_pnj,270,selamat teman akuntansi berhasil membawa pulang kemenangan juara favorit lomba video konten olimpiade akuntansi vokasi oav ix cabang lomba video konten judul karya memancing keributan menjaga keberlanjutan ekonomi hijau indonesia,0,"Selamat kepada teman Akuntansi kita telah berhasil membawa pulang kemenangan Juara 1 Favorit Lomba Video Konten Olimpiade Akuntansi Vokasi (OAV) IX 2026 Cabang Lomba Video Konten dengan judul karya: ""Memancing Keributan: Menjaga Keberlanjutan Ekonomi Hijau di Indonesia"""
2075595117772320927,0,0,0,0,6,2026-07-10,0,wanalokadotcom,110,walhi kemiskinan indonesia naik akibat ekonomi dibangun atas kerusakan lingkungan,0,"Walhi: Kemiskinan Indonesia Naik Akibat Ekonomi Dibangun di Atas Kerusakan Lingkungan

https://t.co/F7TkrLW79L"
2075591994773315753,0,0,0,0,4,2026-07-10,0,AnsyariNasrull2,290,kalau mau membagikan jangan terbatas kalau mau membagikan seluruh anak indonesia terlihat adil kalau cuma baru disebarkan sama membuat anak sakit hati tahu ekonomi rakyat khususx menengah kecil terpuruk,0,"@rmol_id 🙏 Kalau Mau Membagikan Jangan Terbatas.
Kalau Mau Membagikan Seluruh Anak Indonesia Harus Dapat Supaya Terlihat Adil.
Kalau Cuma Begitu Baru DiSebarkan, Itu Sama Saja Membuat Anak Yang Belum Dapat Sakit Hati &amp; Kita Tahu Ekonomi Rakyat KhususX Menengah Kecil Terpuruk Saat Ini 😭"
2075562218180247690,1,1,4,0,170,2026-07-10,0,99propaganda,303,banyak berspekulasi tengah memanasnya persaingan global amerika serikat vs china indonesia sebenarnya condong blok mana jawabannya duanya taktik luar negeri era presiden prabowo subianto justru berfokus strategi pragmatisme ekonomi,0,"Banyak yang berspekulasi, di tengah memanasnya persaingan global antara Amerika Serikat vs China, Indonesia sebenarnya condong ke blok mana?
Jawabannya: Tidak dua-duanya.

Taktik luar negeri kita di era Presiden Prabowo Subianto justru berfokus pada strategi pragmatisme ekonomi. https://t.co/OVWnB8db7I"
2075591465460498640,0,0,0,0,27,2026-07-10,0,madokafc1,294,landlord2 ulama tuan tanah partikelir pengusaha pedagang besar pns carik era merupakan kelompok besar terdidik mengenal baca tulis indonesia militer lu habisin spt cita2 pki indonesia bakal makin mundur ekonomi peradabannya,0,"@Jingga66115763 Landlord2 itu, ulama, tuan tanah, partikelir, pengusaha dan pedagang besar, PNS, Carik di era itu merupakan kelompok besar yg terdidik dan mengenal baca tulis di Indonesia selain militer. Lu habisin mereka spt cita2 PKI Indonesia bakal makin mundur lg ekonomi dan peradabannya 🙂"
2075590299435647048,0,0,0,0,2,2026-07-10,0,PutraHunian,123,cadangan devisa meningkat memperkuat ketahanan eksternal menjaga stabilitas ekonomi indonesia,0,"Cadangan devisa meningkat, memperkuat ketahanan eksternal dan menjaga stabilitas ekonomi Indonesia. https://t.co/yy7MjLZGLU"
2075588797400863044,0,0,0,0,3,2026-07-10,0,reezadaulay,284,dg penuh kerendahan hati kedalaman berpikir keluhuran budi akhirnya menyadari permasalahan bangsa indonesia bukan cuma soal infrastruktur ekonomi pangan teknologi kondisi geografis soal watak karakter sadarilah,0,"Dg penuh kerendahan hati, kedalaman berpikir &amp; keluhuran budi..

Pada akhirnya kita (harus) akan menyadari..

Permasalahan bangsa kita Indonesia itu bukan cuma soal infrastruktur, ekonomi, pangan, teknologi dan atau kondisi geografis..

Tp ini soal watak, karakter.. sadarilah..!!"
2075585873899639252,0,0,0,0,5,2026-07-10,0,PancasilaBumi,236,ekonomi indonesia pimpin asia raya melampaui tantangan apbn sehat raih pertumbuhan terkuat kawasan tunjukkan daya saing makin tangguh ekonomiindonesia apbnsehat indonesiamaju,0,"Ekonomi Indonesia Pimpin Asia Raya 🚀 Melampaui tantangan, dengan APBN yang sehat kita raih pertumbuhan terkuat di kawasan dan tunjukkan daya saing yang makin tangguh.
 
#EkonomiIndonesia #APBNSehat #IndonesiaMaju https://t.co/BRqbY0F7QJ"
2075583281974948145,0,0,1,0,7,2026-07-10,0,jaga_ragaa,243,nelayan petani kekuatan penting menjaga pangan menggerakkan ekonomi bangsa hasil kerja dihargai kesejahteraan meningkat indonesia semakin kuat nelayan petani sejahtera,0,"Nelayan dan petani adalah kekuatan penting dalam menjaga pangan dan menggerakkan ekonomi bangsa. Saat hasil kerja mereka dihargai dan kesejahteraan meningkat, Indonesia pun semakin kuat. Nelayan dan Petani Sejahtera! 🌾🐟 https://t.co/nxFvUfcCcc"
2075576809874399711,0,0,0,0,10,2026-07-10,0,uwriteid,265,menkeu purbaya yudhi sadewa menyatakan pengelolaan kas negara menjadi instrumen krusial mendorong pertumbuhan ekonomi nasional artikel membahas strategi baru optimalisasi kas negara dampaknya perekonomian indonesia,0,Menkeu Purbaya Yudhi Sadewa menyatakan pengelolaan kas negara menjadi instrumen krusial dalam mendorong pertumbuhan ekonomi nasional. Artikel ini membahas strategi baru untuk optimalisasi kas negara dan dampaknya pada perekonomian Indonesia. https://t.co/6cmzljKdgo
2075573255377948873,2,0,0,0,603,2026-07-10,1,detikfinance,304,menteri koordinator bidang perekonomian airlangga hartarto merespons soal laporan proyeksi peningkatan jumlah orang super kaya indonesia laporan knight frank jumlah orang super kaya indonesia diproyeksi meningkat lima tahun depan ekonomi orangkaya,0,"Menteri Koordinator Bidang Perekonomian, Airlangga Hartarto, merespons soal laporan proyeksi peningkatan jumlah orang super kaya di Indonesia. Dalam laporan Knight Frank, jumlah orang super kaya di Indonesia diproyeksi meningkat 82% dalam lima tahun ke depan.

#ekonomi #orangkaya https://t.co/JOwNG3AHz1"
2075572260623265995,0,0,0,0,9,2026-07-10,0,syahnas_almina1,142,biar pembangunan makin relevan kebutuhan yuk sadar sensus masa depan ekonomi indonesia sayasudahdisensus,0,"Biar pembangunan makin relevan dengan kebutuhan, yuk sadar sensus demi masa depan ekonomi Indonesia #SAYASUDAHDISENSUS https://t.co/s5L2o96XTE"
2075569745760547044,0,0,0,0,12,2026-07-10,0,abadikinicom,111,imf bunyikan alarm ekonomi dunia indonesia terancam kena imbas perang harga minyak,0,"IMF Bunyikan Alarm Ekonomi Dunia, Indonesia Terancam Kena Imbas Perang dan Harga Minyak https://t.co/TxFjvldjaI"
2075568338915492152,0,0,0,0,9,2026-07-10,0,tenefbris,153,langkah sensus transparan data usaha rumah tangga kamu bantu tentukan masa depan ekonomi indonesia sayasudahdisensus,0,"Setiap langkah sensus transparan, data usaha dan rumah tangga kamu bantu tentukan masa depan ekonomi Indonesia #SAYASUDAHDISENSUS https://t.co/TPPT7QUwj2"
2075564526981042478,0,1,0,0,116,2026-07-10,0,rinalpov,239,berita bagus buat ri imf proyeksikan ekonomi indonesia stabil berubah proyeksi sebelumnya meski banyak negara asia dunia melambat indonesia jadi salah satu bright spot global,0,"Berita Bagus buat RI!
IMF proyeksikan ekonomi Indonesia stabil di 5,0% pada 2026 dan 5,1% di 2027.
Gak berubah dari proyeksi sebelumnya, meski banyak negara Asia &amp; dunia lagi melambat. Indonesia jadi salah satu ""bright spot"" global! 🇮🇩"
2075591200388903293,0,0,1,0,359,2026-07-10,0,abulmuzaffar10,305,soal sosialis aku setuju soal tata ulang aku setuju tadi implementasi eksekusinya hati hati terukur sembrono jangan lupakan faktor kalau sekarang ekonomi global susah masalah geopolitik indonesia rawan sama modal asing kabur terutama rupiah,0,"soal sosialis aku masih ga setuju
soal tata ulang, aku setuju tapi itu tadi implementasi dan eksekusinya harus hati-hati, terukur dan tidak sembrono
jangan lupakan faktor kalau sekarang ekonomi global lagi susah dan ada masalah geopolitik. Indonesia itu rawan sama modal asing yang kabur, terutama rupiah."
2075531030849839484,0,1,0,0,2,2026-07-10,0,TerompetWarisan,131,langkah membantu negara mengawal inflasi samping terus menyokong pertumbuhan ekonomi keadaan lebih mampan,23,Langkah ini dapat membantu negara  mengawal inflasi di samping terus menyokong pertumbuhan ekonomi dalam keadaan yang lebih mampan.
2075540761618030962,0,1,0,0,5,2026-07-10,0,royaleman009,51,sabar nunggu mbg inflasi minta sabar,2,"sabar nunggu mbg, sementara inflasi gak minta sabar"
2075534185218134413,0,0,0,0,1938,2026-07-10,0,501Awani,265,paras semasa peratus kadar dasar semalaman opr kekal sesuai selaras pertumbuhan trajektori inflasi malaysia kata gabenor bank negara malaysia bnm datuk seri abdul rasheed ghaffour awaninews awani745,23,"Pada paras semasa 2.75 peratus, Kadar Dasar Semalaman (OPR) adalah kekal sesuai dan selaras dengan pertumbuhan dan trajektori inflasi Malaysia, kata Gabenor Bank Negara Malaysia (BNM) Datuk Seri Abdul Rasheed Ghaffour.

#AWANInews
#AWANI745

https://t.co/LigIstgoOp"
2075593997310132254,0,0,0,0,3,2026-07-10,0,Catoer89,58,pejuang rupiah tak kenal lelah semoga khusnulhotimah,17,Pejuang rupiah yang tak kenal lelah. Semoga khusnulhotimah
2075593961239114181,0,1,0,0,19,2026-07-10,0,seankeukeu,192,even tinggal dinegara pake dollar segini t mahal jir bcs jiwa2 rupiah usd disini beli telur butir jir beli bensin liter,7,"even gw tinggal dinegara yg pake dollar pun segini ttp mahal jir bcs jiwa2 gw masih rupiah 😭😭😭
35 usd disini bisa beli telur 350 butir jir 😃
bisa beli bensin 17 liter😭😭 https://t.co/MJfGNasmms"
2075593538918883570,0,0,0,0,6,2026-07-10,0,putriadewi90,149,salut sama bank indonesia gencar pakai bauran kebijakan moneter buat jaga rupiah tetap stabil langkah tepat,0,salut sama Bank Indonesia yang gencar pakai bauran kebijakan moneter buat jaga rupiah tetap stabil. langkah tepat di saat ini https://t.co/5PPhtOz3uM
2075593491447767142,0,0,0,0,4,2026-07-10,0,dendelionthesky,64,congrats yh kepala buntung kmu juta rupiah,6,@ccicacicaa congrats yh kepala buntung kmu dapat dua juta rupiah
2075593432127734231,0,0,0,0,88,2026-07-10,0,Houreyam_Teuing,176,ulama penjabat be like akh mah takdir bengsin mahal motor d sikat satpol pp rupiah makin turun begal bekingannya polisi buzzer bayaran penjabat,36,"@Heraloebss para ulama &amp; penjabat be like: ""akh itu mah takdir""
bengsin mahal
motor d sikat satpol PP
rupiah makin turun
begal yg bekingannya polisi
buzzer bayaran penjabat"
2075593390629196058,0,0,0,0,14,2026-07-10,0,keonblush,39,rupiah lemah banget kayakgw,11,@eomskinderjoy rupiah lemah bgt kayakgw
2075593033635307664,0,0,0,0,166,2026-07-10,0,Oreochipsss,79,scamm kakk harga ls 600an weverse kalau rupiah in,43,"@Yuyunsuga93 scamm kakk, harga LS nya aja 600an dr weverse kalo di rupiah in 😭😭"
2075592992539496479,0,1,0,0,19,2026-07-10,0,annisa_pevita,222,mintak dibuayin akun dana ovo dibolehin mau beli shopee ngerengek hari malam janagnkan iphone mintak dibelikan makeup full paket kek minta mobil harga miliaran rupiah my live is boring,9,"Gue mintak dibuayin akun dana/ovo ga dibolehin. Mau beli di shopee aja harus ngerengek 7 hari 7 malam. 

Janagnkan iphone, mintak dibelikan makeup full paket aja kek minta mobil harga miliaran rupiah. 

My live is boring 😒"
2075592961937846425,0,0,0,0,1,2026-07-10,0,lizasiman,79,25rb apa rupiah pak ko sedih banget kalau rupiah,17,@aik_arif @arieparikesit 25rb apa 25 rupiah Pak? Ko sedih bgt kalau 25 rupiah..
2075592911392276930,0,0,1,0,6,2026-07-10,0,mang_ai12,60,mungkin beberapa rupiah uang disitu,6,@Lullaby1237431 Mungkin ada beberapa rupiah uang kita disitu
2075592651097977249,0,0,0,0,8,2026-07-10,0,khasmuyk,65,aku hidup pejuang pejuang keluarga rupiah,16,"@sahza____ Aku hidup sebagai pejuang, pejuang keluarga dan rupiah"
2075592375120875662,0,0,0,0,12,2026-07-10,0,Nitanitong_,53,gk nentu kadang rupiah,17,@segopincux @tanyakanrl Gk nentu kadang bisa 0 rupiah
2075592132044501389,0,0,1,0,45,2026-07-10,0,AlwiHusin,304,bupati sukoharjo kena ott kpk uang miliaran rupiah disita kpk barang bukti berupa uang miliaran rupiah ott solo raya menjaring bupati sukoharjo etik suryani barang bukti logam mulia uang tunai baik rupiah maupun valas dolar australia dolar singapura,43,"Bupati Sukoharjo Kena OTT KPK,
Uang Miliaran Rupiah Disita

KPK barang bukti berupa uang miliaran
Rupiah dari OTT di Solo Raya,
yang menjaring Bupati Sukoharjo
Etik Suryani

Barang bukti : logam mulia, uang tunai,
baik rupiah maupun valas, ada Dolar
Australia, dan Dolar Singapura https://t.co/bIqmpCpiyv"
2075592126784589838,0,0,0,0,3,2026-07-10,0,NasionalBerita_,171,dpr gelar pertemuan rapat koordinasi kebijakan stabilisasi nilai tukar rupiah beritanasional dpr rupiah beritaterkini,44,"DPR Gelar Pertemuan Rapat Koordinasi Kebijakan Stabilisasi Nilai Tukar Rupiah

https://t.co/23wSpCAjjl

#beritanasional #dpr #rupiah #beritaterkini https://t.co/6u71NVeUI2"
2075591728636248075,0,1,0,0,13,2026-07-10,0,sulkguru,31,rupiah mahal,6,@shisihba di rupiah pasti mahal
2075591449610002468,0,0,0,0,7,2026-07-10,0,fuuririn,90,klo jd rupiah nangti semua resin buat nguli mora apalah artifact,16,@kiyoomiyas klo bisa jd rupiah nangti semua resin buat nguli mora 😭 apalah guna artifact 💔
2075591224279601305,0,0,0,0,5,2026-07-10,0,scaramylovely,55,andaikan rupiah didapat segampang kk,13,@kiyoomiyas andaikan rupiah didapat segampang ini ya kk
2075590999037141075,0,0,0,0,16,2026-07-10,0,ddorichii,35,ikutan jd rupiah,25,@chanifyoucan gue ikutan jd rupiah…
2075590590046323176,0,0,0,0,11,2026-07-10,0,xandradwi,133,bank indonesia patut dipuji sigap intensifkan moneter jaga stabilitas nilai tukar rupiah hari,0,bank Indonesia patut dipuji karena sigap intensifkan moneter demi jaga stabilitas nilai tukar rupiah hari ini https://t.co/RLT30WOh1e
2075590313486467168,0,0,0,0,8,2026-07-10,0,coo1k1ds,24,aduh hati rupiah bgt,16,ADUH HATI GUE RUPIAH BGT
2075590300991643841,0,0,0,0,4,2026-07-10,0,PutraHunian,102,bi mempertahankan suku bunga menjaga inflasi stabilitas rupiah,23,"BI mempertahankan suku bunga 4,75% guna menjaga inflasi dan stabilitas rupiah. https://t.co/JTs7bGS1U7"
2075589590862516613,0,0,0,0,15,2026-07-10,0,inzhapt_76,128,anjirrr tukang prank mau dikasih penghargaan murah banget semurah rupiah dolar,3,@ARSIPAJA Anjirrr...tukang PRANK mau dikasih penghargaan. Murah banget ya semurah rupiah terhadap dolar. https://t.co/rHrrHsYXGJ
2075594783385653658,0,0,1,0,95,2026-07-10,0,koolznyakfc,239,hasil temukan emas batangan kg usd juta temuan sgd juta temuan estimasi rupiah hasil korupsi batu bara pltu akibatkan blackout sumatra jawa bali,43,"Hasil yang sudah di temukan:

- Emas batangan = 74 kg
- USD 4.7 Juta + temuan 
- SGD = 14 Juta + temuan lain 

Estimasi = 476 Rupiah 

“ Hasil korupsi Batu Bara PLTU yg akibatkan blackout di Sumatra, jawa dan Bali “ https://t.co/1dHlcbUdrs"
